indice,palabras,insultos
34967,mirobaq,0
21784,mirynei,0
1386,mis,0
17910,misa,0
4693,misabelrueda,0
40182,misc,0
23983,misera,0
3810,miserable,0
40877,miserablefiscaliacol,0
38605,miserablemente,0
5037,miserables,0
40006,miserabley,0
297,miseria,0
24101,miseriapetro,1
37751,miserias,0
15536,misericordia,0
17608,misero,0
27152,miseros,0
11149,misia,0
2337,mision,0
29761,misioncolocde,0
10482,misiononucol,0
1997,misma,0
7393,mismas,0
25178,mismisima,0
4556,mismisimo,0
27724,mismisimos,0
20886,mismito,0
1755,mismo,0
21847,mismodia,0
33221,mismole,0
17942,mismonq,0
16869,mismopor,0
883,mismos,0
26078,mismosolo,0
23229,mismosyo,0
17327,mismovotar,0
34067,mismoya,0
24202,misoginia,0
1677,misogino,0
15277,misoginos,0
31876,miss,0
34968,misse_martin,0
24291,missllano,0
24293,missmelindres,0
42434,missmoon5000,0
19915,misspandemia,0
5813,misspoirot07,0
24305,missstrump,0
24299,misstremebunda,0
20554,mister,0
24309,misterchepe,0
16543,misterintruso2,0
37308,misterio,0
13923,misteriosimplemente,0
33937,misteriosos,0
21679,mistermopilas,0
12364,mistertirado,0
30130,misticismo,0
41354,mistrals,0
14146,mit,0
7208,mitad,0
8830,mitchbuchanan,0
42437,mitchellalejan6,0
27871,mitines,0
8448,mito,0
13251,mitomania,0
5768,mitomano,0
21448,mitomanos,0
2559,miviejo,0
16548,mivozdenuncia,0
2625,mixta,0
27325,miy,0
24319,miyertorresa,0
9662,miyopolitico2,0
34972,mjcogollo,0
2269,mjduzan,0
45330,mjduzanhttpstcobpiup6j9ur,0
26266,mjgalvis1,0
34961,mjjjjjjjjjjjjjjjj,0
23721,mjmendezcasarie,0
34974,mjoftalmo,0
34975,mjohanft,0
34977,mjorgec1994,0
5975,mk,0
26049,mka,0
24322,mkarenaalvarez,0
11818,mkas,1
3731,mkda,0
27645,mkita,1
32238,mkk,0
32866,mkn,1
21102,mkon,1
13999,mks,1
43880,ml,0
6451,mlagder,0
34019,mlerda,0
34979,mljavieramos,0
36749,mlls,0
24097,mlp,1
25622,mlparido,1
11588,mlpds,1
29335,mlprd,1
1023,mluciaramirez,0
37281,mluciaramirezla,0
18112,mluciaramirezpalomavalencial,0
43839,mluciaramirezse,0
16393,mm,0
12260,mmarulandaperez,0
34671,mmgcco,0
40267,mmluciaramirez,0
10196,mmm,0
13967,mmmm,0
16527,mmmmm,0
30203,mmmmmm,0
18952,mmmmmmjejejejejeje,0
26718,mmmmmmlo,0
39923,mmmmmmmmm,0
12240,mmontalvoec,0
21844,mmplazasilva,0
25625,mnnn,0
34016,mnnnn,0
23384,mo,0
20235,moacho,0
35001,mobanguerap,0
16381,mobsters,0
41703,mochacabezas,1
20676,mocho,0
14604,mochopara,0
39171,mochte,0
15147,moco,0
13498,mocoa,0
24165,mocos,0
28249,mocoso,1
547,moda,0
37561,modafoca,1
10842,modapara,0
19016,modelada,0
576,modelo,0
21339,moderada,0
13688,moderado,0
24328,moderamartha,0
18220,moderniza,0
7118,modesta,0
38224,modifica,0
13447,modificacion,0
45315,modificado,0
45200,modifican,0
5843,modificar,0
39463,modificara,0
38324,modificarlra,0
20278,modifico,0
38835,modifique,0
25492,modifiquen,0
13317,modo,0
15972,modoanimo,0
11532,modos,0
14003,modus,0
35566,moe,0
10527,moecolombia,0
22556,mofa,1
33457,mofan,1
24329,mohachedraui,0
32034,moi,0
44484,moi7nieto,0
9456,mointernationa,0
13554,moir,0
17370,moisesalvaro_,0
24330,moisespinedafa,0
20108,moja,0
17095,moja78,0
8062,mojada,0
7624,mojado,0
36880,mojana,0
21291,mojaron,0
12856,mojas,0
34992,mojica,0
10094,mojo,0
28066,mojon,0
35002,mojucava,0
44487,mokina11,0
13739,mokus,0
14579,molanizar,0
1929,molano,0
36975,molares,0
2204,moldeable,0
7280,molecula,0
1183,molecular,0
29248,moleculas,0
7075,moler,0
15813,molesta,0
36335,molestar,0
27203,molestara,0
37896,molestaron,0
19903,molestarte,0
20990,moleste,0
32621,molesteese,0
34122,molesten,0
6866,molestia,0
35493,molesto,0
14041,moleston,0
40234,molestos,0
17990,molidito,0
7799,molina,0
42438,molinacdh,0
17346,molinatrujillo,0
24333,molinavitola,0
24334,molinayonardo,0
4406,molino,0
4452,molinorb,0
41434,molotov,0
24149,mom,0
15413,moment,0
42,momento,0
31507,momento24co,0
33110,momentode,0
5723,momentos,0
31933,momentoy,0
11377,momia,0
9883,momias,0
16755,momosha,0
30256,momoshaaaaaaa,0
15041,momosho,0
13855,momposina,0
9569,momunento,0
11190,mona,0
42442,mona222220,0
31586,monaco,0
15467,monaguillo,0
4828,monaguillosfe,0
42444,monajaneth,0
42443,monamon32029781,0
27624,monarquia,0
41145,monas,0
33250,monauribista,0
42445,moncho281,0
10107,monda,0
29577,mondaaaa,0
27134,mondao,0
9462,monde,0
29429,mondomo79,0
3166,mondongo,0
42446,mondragonmaggie,0
5761,moneda,0
30507,monedas,0
43416,monedasy,0
42334,monedero,0
25075,moneria,0
38239,monetaria,0
16385,money,0
30109,mongolico,0
21648,mongolo,0
21881,monica,0
42448,monicaaparicioa,0
42449,monicacaicedo88,0
24338,monicagsv,0
35003,monicahavila,0
19708,monicajllo,0
24345,monicamoralesj4,0
44488,monicavan2,0
11663,monigote,0
9318,monigotes,0
42269,monigv2,0
24347,monikalmanza,0
35004,monike_ro,0
42270,monikit45782240,0
9384,monikquinterog,0
42447,monipalaciosz,0
31167,moniqatar,0
11213,monita,0
42272,monita9498,0
24134,monito,0
28484,monitorearon,0
42047,monitoreo,0
24272,monitoreos,0
2418,monja,0
30703,monje,0
20432,monjita,0
16417,monjitas,0
7353,mono,0
42450,mono_fonico,0
31710,monoel,0
24348,monomellaman,0
32660,monomerossa,0
31357,mononeurona,0
32880,mononeuronales,0
22951,mononeuronas,0
8012,monopolio,0
18795,monopolios,0
17310,monopolizar,0
22008,monopolizo,0
10500,monosanchezboy,0
25377,monotonia,0
44489,monrague,0
20386,mons,0
42451,monsahenry,0
38530,monsalve,0
35006,monsalveuribe1,0
30619,monsealirio,0
24349,monseneta,0
26290,monsieurmartinr,0
25598,monster,0
2168,monstruo,0
20223,monstruos,0
22959,monstruosalen,0
32642,monstruosidad,0
11797,monta,0
24350,montaa84515864,0
38980,montaban,0
1766,montada,0
11647,montado,0
25101,montados,0
17722,montafh,0
1465,montaje,0
6445,montajes,0
14437,montajesesos,0
19995,montajestw,0
12989,montan,0
293,montana,0
5347,montanas,0
12350,montando,0
11390,montanera,0
6446,montaneros,0
42453,montanerou,0
37690,montano,0
42454,montanoquinte,0
4306,montar,0
1922,montara,0
32510,montaran,0
22830,montarlos,0
5976,montaron,0
31878,montayoalejov,0
24352,montcataloh1,0
8823,monte,0
330,montealegre,0
12896,montealegredr,0
33847,montealgre,0
18908,montemariafdacabal,0
44532,monten,0
16186,monteria,0
27512,monterialcaldia,0
17447,montesinos,0
3723,monteslibert,0
14415,montiumcustos,0
3110,monto,0
5771,monton,0
25737,montondebio,0
34205,montonera,0
31587,montones,0
3617,montoya,0
30784,montoya2122,0
13472,montreal,0
1932,monumental,0
853,monumento,0
40154,monumentoal,0
9925,monumentos,0
4681,monyrica,0
4819,monyrodriguezof,0
24735,monyrodriguezofceciliaorozcot,0
9866,moo,0
44490,moonspek,0
7375,mor,0
33107,mora,0
26499,moradaamarilla,0
27508,morados,0
11107,moraflorezlucia,0
2309,moral,0
16640,morales,0
39577,moralesviviane,0
14230,moralidad,0
4391,moralmente,0
33331,moralpero,0
35013,moraluchito,0
15749,moras,0
36997,morat,0
36132,morbida,1
12600,morboso,1
27097,morcilla,0
28530,morcillas,0
7744,mordaz,0
22075,mordaza,1
19990,mordazas,1
42456,mordelona_,0
21118,morder,0
30217,morderich,0
36349,mordiendose,0
32192,more,0
33273,morena,0
42273,morenarockd,0
22827,morenazao,0
22608,morenazi,1
13843,morenazis,1
37939,morenito,0
11368,moreno,0
44492,moreno_patty,0
24325,morenomarshal11,0
44493,morfelo,0
22688,morgan07623639,0
24354,morgan11210920,0
13388,mori,0
20100,moria,0
39233,moribunda,0
7897,moridero,0
35973,moriiii,0
5892,morir,0
5597,morira,0
277,moriran,0
28520,moriras,0
274,moriria,0
23066,morirme,0
21359,morirpero,0
8353,morirse,0
7287,morning,0
18958,moro_kuni,0
23051,morocha,0
14135,morochos,1
44494,morochosm,0
42457,mororcritico,0
32464,morris,0
29975,morrisvan,0
13934,morro,0
5898,mortal,0
29215,mortalescomo,0
24540,mortalidad,0
10215,mortecino,0
24358,mortici14653182,0
36233,morticia,0
35611,mortifican,0
3007,morton_wendy,0
24359,mortydi,0
6000,mosa,0
38687,mosaico,0
23855,mosca,0
22596,moscas,0
44495,mosos_oscar,0
28745,mosquera,0
24360,mosqueraherazo,0
42458,mosquerasandra,0
24362,mosqueteromedio,0
39657,mosqueteros,0
29825,mosquetes,0
4292,mosquitera,0
28779,mosquito,0
28036,mossunny247,0
8435,most,0
11350,moster,0
28658,mostradas,0
10180,mostrado,0
3601,mostrando,0
22943,mostrandole,0
43868,mostrandoles,0
11740,mostrar,0
14165,mostrara,0
3953,mostraran,0
39393,mostrares,0
39018,mostrarle,0
15902,mostrarme,0
42164,mostrarnos,0
14079,mostraron,0
10520,mostrarse,0
1971,mostro,0
18240,mota,0
45282,mote,0
27119,motel,0
24364,moteroca,0
37817,motin,0
19952,motiva,0
39462,motivaciones,0
33340,motivador,0
30101,motivan,0
18740,motivemos,0
13210,motivo,0
6836,motivos,0
31231,motivos1,0
7511,moto,0
7298,motocierra,0
2466,motor,0
33284,motoresss,0
6607,motosiera,1
7884,motosierra,1
26438,motosierras,1
37924,motosierraviolaciones,1
24367,mountainbike007,0
2397,moure,0
28464,moustro,0
42101,mov,0
24372,mov_naranja3,0
13144,movamonos,0
29041,movemosalmundo,0
25961,mover,0
39076,moveremos,0
34061,movia,0
5321,movicecol,0
27365,movida,0
23716,movidas,0
8301,movido,0
2014,moviendo,0
538,movilidad,0
30052,movilidadsmr,0
2760,movilizacion,0
18233,movilizaciones,0
39909,movilizaran,0
35016,movilla_mune,0
44496,movilla0521,0
8092,movimiento,0
13505,movimientomais,0
12150,movimientomico,0
10721,movimientos,0
12650,movio,0
32018,movistarplus,0
44853,movnalambiental,0
14922,movnaranja3,0
24370,movsalvacionnal,0
35017,moyano9905,0
32981,moyaro,0
35018,moyis2014,0
2132,moza,0
32748,mozillo,0
23810,mozo,0
35085,mozoperdio,0
28049,mozos,0
7858,mp,0
23662,mpales,0
42275,mpaolamonroy,0
20287,mpaz1997,0
18797,mpcdv,0
23079,mpda,0
26087,mpdo,0
13194,mpero,0
35616,mpetro,0
24052,mpolo,0
31069,mprchona,0
24377,mptriple,0
42276,mpulggarin,0
23100,mr,0
35021,mr_911_,0
42459,mr_nobody_222,0
24391,mr_trouper,0
35026,mr_uribista,0
21884,mr16488,0
17592,mrafael70,0
5708,mrcarvajalino,0
11415,mrda,0
24379,mresmad,0
24381,mrfilsofo2,0
21885,mrgattaca,0
31883,mricon,1
24384,mrjamesdiaz,0
24385,mrjsme,0
7263,mrk,1
21138,mrkn,1
24393,mrmldt,0
26505,mrntira,0
44497,mromerorivera,0
9394,mrpoirotc,0
42277,mrprocaz,0
34991,mrree_uruguay,0
24396,mrs_ymb,0
24386,mrsala_,0
22576,mruizal,0
24387,mrwilsonusa,0
24390,mrx96458724x,0
21888,mrxlozada,0
23465,ms,0
8809,msaade5,0
15665,msanchezi,0
36465,msandrico,0
15718,mshadowsmcr,0
44498,msilvari1985,0
18574,msj,0
42460,mssndoval1,0
32030,mta,0
85,mtronderos,0
8777,mtruzmanp,0
12642,mts,0
11627,mu,0
37062,mucamas,0
4435,mucha,0
27099,muchacha,0
22446,muchachas,0
35162,muchachita,0
12080,muchachito,0
38079,muchachitos,0
14834,muchacho,0
20349,muchachones,0
539,muchachos,0
28221,muchachoslos,0
21380,muchachotes,0
24744,muchaco,0
2526,muchas,0
29776,muchasson,0
17060,muchisima,0
3193,muchisimas,0
6687,muchisimo,0
5562,muchisimos,0
12308,muchisimosss,0
11638,muchisisima,0
42799,muchisisimos,0
1697,mucho,0
21085,muchoesta,0
31923,muchoguarden,0
42974,mucholevyrincon,0
16135,muchoooo,0
32755,muchooooo,0
9968,muchoos,0
27355,muchopero,0
3285,muchos,0
29869,muchosolo,0
23000,muchotu,0
19400,muchs,0
27841,mud,0
21599,mudo,0
21123,mudos,0
6379,mudou,0
38695,mueble,0
36244,mueca,0
15897,muela,0
25419,muera,0
20208,mueran,1
16121,mueras,1
35598,muerdase,1
21165,muerde,0
29101,muerdeno,0
5482,muere,0
7336,mueren,0
20594,mueres,0
6897,muero,0
42300,muerr,0
8338,muerta,0
16504,muertacolombia,0
2681,muerte,0
24118,muertecabal,1
21239,muerteen,0
6415,muertes,0
21564,muerticos,0
3759,muerto,0
2171,muertomasacres,0
2632,muertos,0
42790,muertosatte,0
30613,muertoseso,0
39260,muertossi,0
3945,muestra,0
13830,muestrale,0
35496,muestralos,0
1675,muestran,0
19443,muestras,0
1321,muestre,0
28450,muestreme,0
11605,muestren,0
20771,muestres,0
23260,mueva,0
23486,muevase,0
7947,mueve,0
7523,mueven,0
25741,mueves,0
5088,mugre,0
19355,mugrosa,0
34194,mugroso,0
1126,mujer,0
34849,mujer_mamerta,0
19682,mujer_sinuana77,0
32921,mujer1,0
31041,mujercitas,0
40,mujeres,0
19219,mujeresme,0
27946,mujerfariana,0
44926,mujerpongale,0
22939,mujery,0
33895,mujica,0
2456,mula,0
39329,mulacarevaca,0
35295,muladar,0
17476,mulas,0
35027,mulatos,0
33549,mulercita,0
28679,muletas,0
35522,mulito,0
13517,multa,0
44676,multaempezo,0
22027,multandobog,0
15430,multas,0
38411,multiactiva,0
37297,multicolor,0
7438,multimillonario,0
24314,multimillonarios,0
21383,multinacional,0
30521,multinacionales,0
16184,multiples,0
8132,multiplica,0
11205,multiplican,0
6811,multiplicando,0
17924,multiplicar,0
40471,multiplicara,0
11645,multiplique,0
38998,multipolar,0
34625,multisectorial,0
26493,multitud,0
37151,multitudinaria,0
13549,multiverso,0
34841,mundana,0
6412,mundial,0
21241,mundiales,0
38109,mundialmente,0
38150,mundialtras,0
562,mundo,0
42011,mundofeliz,0
21388,mundohecho,0
21919,mundola,0
34704,mundos,0
1310,mundoy,0
31029,muneca,0
14456,munecas,0
1737,muneco,0
9310,munecos,0
14457,munequita,0
6236,munequito,0
44500,munerius,0
39976,munich,0
636,municiones,0
6609,municipal,0
39668,municipales,0
2268,municipduitama,0
1099,municipio,0
6941,municipios,0
37585,munoz,0
24404,munozenith,0
44501,munozherney1,0
11124,munozyicell,0
22741,munrra,0
25905,munster,0
44502,muoz_carlos,0
15667,mural,0
10618,murales,0
42524,muralla,0
22370,murallas,0
26202,murcielago,0
24408,murdock_kravatz,0
4688,muriendo,0
37244,murieran,0
13814,murieron,0
4673,murillo,0
35028,murillofercho,0
5252,murio,0
39399,muriohttpstcozyy19zgnl8,0
6704,muriooooo,0
175,muro,0
15942,musculatura,0
44120,musculoca,0
35031,music1985relik,0
1271,musica,0
29627,musical,0
28296,musico,0
9023,musolini,0
8433,must,0
5421,mustio,0
27550,mustve,0
13680,musulman,0
3668,musulmana,0
26426,mutilar,0
18522,mutilaron,0
35918,mutismo,0
20460,mutuos,0
18524,muuuchos,0
31958,muuuuuuy,0
16954,muuuuy,0
36631,muuuy,0
511,muy,0
8041,muycorrecto,0
24737,muyquyta61,0
35032,muyreal68,0
32162,muyyy,0
35033,muzbabraham,0
13049,mv071117,0
19955,mvicenteriveros,0
42461,mvleela,0
27058,mximo69976490,0
42462,mxna1,0
4123,my,0
21893,myjcruiz_1325,0
30326,mylanta,0
33992,myrdur,0
42463,myriamnovoap,0
44504,myvalledupar,0
916,n,0
24458,n_e_m_e,0
35035,n_escu,0
26043,n4,0
20211,n4rc0,0
14154,n4zl,0
18478,na,0
17220,naa,0
25769,naaaaa,0
9120,naaaaaaaaa,0
30151,naaaaaaaconmigo,0
35037,nabiyosef,0
11558,nace,0
26434,nacen,0
3760,nacer,0
20987,nachas,0
20994,nachi,0
20986,nachis,0
35039,nacho5355,0
24459,nachogomex,0
24736,nachogomexjuan_corromboyo,0
32525,nachogreiffenst,0
30969,nachonal30,0
16933,naci,0
29274,nacido,0
10744,nacidos,0
33296,naciendo,0
24005,nacieras,0
7515,nacieron,0
7516,nacimiento,0
28642,nacimos,0
8689,nacio,0
970,nacion,0
956,nacional,0
42343,nacionalconferencia,0
5509,nacionales,0
13866,nacionalidad,0
1586,nacionalidaden,0
37419,nacionalidades,0
24974,nacionalista,0
19679,nacionaloficial,0
25834,nacionalque,0
37963,nacionalsin,0
37296,nacionalsocialismo,0
26859,nacionalustedes,0
28932,nacioncon,0
8096,nacionel,0
3001,naciones,0
23562,nacioninfopresidencia,0
42473,nacionpaisa,0
9772,nacismo,0
37747,naciste,0
33511,nacos,0
33336,nacotrafico,0
747,nada,0
15247,nadaaaaa,0
29483,nadadel,0
38350,nadadesgraciado,0
24461,nadadordelvalle,0
34560,nadaen,0
30789,nadaes,0
37798,nadaese,0
2920,nadahipocresia,0
31118,nadahttpstcollcxdacdgm,0
25346,nadalo,0
13936,nadamas,0
30119,nadamos,0
10073,nadando,0
26267,nadano,0
22766,nadapero,0
26226,nadapura,0
16337,nadaque,0
25792,nadaquien,0
35134,nadar,0
22960,nadasale,0
36274,naday,0
38521,nadaya,0
26300,nadayo,0
25643,nade,0
35137,nademos,0
26835,nadia,0
221,nadie,0
40396,nadiecontra,0
23658,nadieeee,0
42972,nadiela,0
27587,nadiele,0
5022,nadien,0
30484,nadiens,0
11076,nadiensolo,0
25810,nadiepara,0
8932,nadiex,0
5366,nadifadia,0
29016,nadita,0
24465,nadjaroscar,0
26813,nado,0
12003,naftalibennett,0
5594,naftalina,0
31886,naguas,0
13977,nah,0
24813,nahhhh,0
24466,nahimara_cat,0
24468,nahiralexandra5,0
10392,nahuas,0
10139,naipes,0
17967,naizir_mariana,0
9963,najaajajajaja,0
30847,najajajaja,0
35619,najajajjaa,0
37503,najar,0
24469,nakanonatasha,0
6793,nal,0
12498,nalga,0
9604,nalgas,0
36769,namaste,0
45299,nan,0
42477,nan_arboleda21,0
24477,nana,0
44508,nana_bermudez,0
44507,nana56973518,0
11432,nanachagu,0
24470,nanaepidemio,0
42478,nanagioys,0
26784,nanai,0
32577,nanalopez76,0
27136,nanananana,0
42480,nanashi079,0
30308,nanaste,0
15390,nanatorres27,0
27675,nanay,0
24409,nanchitorp3,0
42481,nanchosilva,0
24495,nancy,0
24496,nancy_trini,0
17238,nancyan74207995,0
35041,nancybt2021,0
24493,nancyjimenez62,0
24494,nancypatricia_g,0
3101,nanderas3,0
24499,nando79208857,0
24511,nandophc,0
24507,nandy,0
24503,nandypaternina,0
27829,nani,0
24411,nanidyel,0
35052,nanilike02,0
35053,naniscolombia,0
24510,nanisramirez70,0
8954,nanita,0
44509,nano7homero,0
35056,nanocruz24,0
15526,nany,0
9417,nanypardo,0
13746,nanys,0
28386,nao,0
8673,napa,0
38238,napoleonico,0
22735,napoles,0
42464,nappineda,0
11152,nar,0
18325,naraja,0
5143,naranja,0
43008,naranja_cali,0
42482,naranjabogota,0
25695,naranjas,0
8976,naranjo_caicedo,0
33315,narc0terrorlsta,1
6354,narca,1
38697,narcabalesta,1
25352,narcalucia,1
22545,narcisismo,0
13029,narcisista,0
10607,narcisos,0
1374,narco,1
7328,narco82,0
34394,narco86,0
28119,narcoabuelo,1
16349,narcoacuerdo,1
11547,narcoacuerdos,1
26972,narcoaviones,1
8843,narcoavionetas,1
43837,narcobdulio,1
15561,narcocanal,1
7140,narcocogiberno,1
15338,narcocomunismo,1
26908,narcocorrupta,1
41324,narcocracia,1
40226,narcoculebrero,1
33588,narcocultivo,1
8137,narcodemocracia,1
28713,narcodemrocia,1
40016,narcoderecha,1
11918,narcodictador,1
23008,narcodictadora,1
11099,narcodictadura,1
39497,narcodinero,1
14240,narcodolares,1
24561,narcoembajador,1
26429,narcoemprendimiento,1
12546,narcoeriodista,1
3340,narcoestado,1
13280,narcoestados,1
21833,narcoestafeta,1
22603,narcofarc,1
28252,narcofarcnobel,1
28988,narcofinca,1
29944,narcofiscalbarbosa,1
27650,narcogang,1
11186,narcogenocida,1
3273,narcogobierno,1
19456,narcogonierno,1
5894,narcoguerrilla,1
33148,narcoguerrillas,1
27418,narcoguerrillero,1
18892,narcoguerrilleros,1
39655,narcoindigenas,1
9312,narcoizquierda,1
5237,narcojueces,1
13480,narcomarrano,1
22347,narcomatarifegenocida,1
41472,narcomimga,1
22661,narcominga,1
26095,narcomingas,1
18920,narcomunes,1
43019,narcomunismohoy,1
5128,narconovel,1
32401,narconovelas,1
30306,narcopaco,1
35854,narcopalamilitar,1
21902,narcopara,1
7618,narcoparaco,1
25773,narcoparacos,1
36146,narcoparacouribistas,1
31734,narcoparadelincuente,1
37347,narcoparaestadohace,1
15626,narcoparagenocida,1
14447,narcoparamafiosogobierno,1
1747,narcoparamilitar,1
29610,narcoparamilitares,1
7097,narcoparamilitarismo,1
17087,narcoparamilitismo,1
33269,narcoparamimitares,1
